15.564400 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
15.864400 drift Dt0000 0.175312 0.020000 
16.039712 drift Dt0000 0.072000 0.020000 
16.111712 drift Dt0000 0.116000 0.020000 
16.227712 mark Mrk000 0.000000 -23.000000 
16.227712 drift Dt0000 0.074000 0.020000 
16.301712 drift Dt0000 0.091000 0.020000 
16.392712 drift Dt0000 0.000000 0.020000 
16.392712 drift Dt0000 0.099000 0.020000 
16.491712 drift Dt0000 0.072000 0.020000 
16.563712 drift Dt0000 0.175312 0.020000 
16.739024 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
17.039024 drift Dt0000 0.095595 0.020000 
17.134620 mark Mrk000 0.000000 -23.000000 
17.134620 drift Dt0000 0.055880 0.020000 
17.190500 drift Dt0000 0.076136 0.020000 
17.266636 solenoid Sol000 0.250000 0.020000 5.000000 
17.516636 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
17.516636 solenoid Sol000 0.250000 0.020000 5.000000 
17.766636 drift Dt0000 0.076136 0.020000 
17.842772 drift Dt0000 0.098602 0.020000 
17.941374 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
18.241374 drift Dt0000 0.097688 0.020000 
18.339062 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
18.639062 drift Dt0000 0.097688 0.020000 
18.736750 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
19.036750 drift Dt0000 0.095595 0.020000 
19.132345 mark Mrk000 0.000000 -23.000000 
19.132345 drift Dt0000 0.055880 0.020000 
19.188225 drift Dt0000 0.076136 0.020000 
19.264361 solenoid Sol000 0.250000 0.020000 4.900000 
19.514361 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
19.514361 solenoid Sol000 0.250000 0.020000 4.900000 
19.764361 drift Dt0000 0.076136 0.020000 
19.840497 drift Dt0000 0.098602 0.020000 
19.939100 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
20.239100 drift Dt0000 0.097688 0.020000 
20.336788 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
20.636788 drift Dt0000 0.097688 0.020000 
20.734476 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
21.034476 drift Dt0000 0.095595 0.020000 
21.130071 mark Mrk000 0.000000 -23.000000 
21.130071 drift Dt0000 0.055880 0.020000 
21.185951 drift Dt0000 0.076136 0.020000 
21.262087 solenoid Sol000 0.250000 0.020000 5.510000 
21.512087 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
21.512087 solenoid Sol000 0.250000 0.020000 5.510000 
21.762087 drift Dt0000 0.076136 0.020000 
21.838223 drift Dt0000 0.098602 0.020000 
21.936826 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
22.236826 drift Dt0000 0.175312 0.020000 
22.412138 drift Dt0000 0.072000 0.020000 
22.484138 drift Dt0000 0.116000 0.020000 
22.600138 mark Mrk000 0.000000 -23.000000 
22.600138 drift Dt0000 0.074000 0.020000 
22.674138 drift Dt0000 0.091000 0.020000 
22.765138 drift Dt0000 0.000000 0.020000 
22.765138 drift Dt0000 0.099000 0.020000 
22.864138 drift Dt0000 0.072000 0.020000 
22.936138 drift Dt0000 0.175312 0.020000 
23.111450 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -40.000000
23.411450 drift Dt0000 0.095595 0.020000 
23.507045 mark Mrk000 0.000000 -23.000000 
23.507045 drift Dt0000 0.055880 0.020000 
23.562925 drift Dt0000 0.076136 0.020000 
23.639061 solenoid Sol000 0.250000 0.020000 5.560000 
23.889061 mark Mrk000 0.000000 -21.000000 0.020000 0.00 0.00 0.00 1e-3 
23.889061 solenoid Sol000 0.250000 0.020000 5.560000 
24.139061 drift Dt0000 0.076136 0.020000 
24.215197 drift Dt0000 0.098602 0.020000 
24.313799 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
24.613799 drift Dt0000 0.097688 0.020000 
24.711487 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
25.011487 drift Dt0000 0.097688 0.020000 
25.109175 rfcavity Cvy000 0.300000 0.017000 80.500000 1.000000 -21.000000
25.409175 drift Dt0000 0.095595 0.020000 
25.504771 mark Mrk000 0.000000 -23.000000 
25.504771 drift Dt0000 0.055880 0.020000 
25.560651 drift Dt0000 0.076136 0.020000 
25.636787 solenoid Sol000 0.250000 0.020000 5.300000 
